rank,word,source_url
713,force,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
714,fax,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
715,Que,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
716,largement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
717,milliard,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
718,soient,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
719,Pierre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
720,devenir,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
721,l'Union,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
722,franc,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
723,minimum,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
724,mort,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
725,responsable,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
726,possibilité,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
727,presse,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
728,affaires,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
729,longue,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
730,travers,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
731,M,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
732,BBL,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
733,relativement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
734,moi,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
735,Deux,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
736,présence,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
737,européennes,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
738,devraient,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
739,groupes,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
740,ensemble,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
741,santé,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
742,New,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
743,pense,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
744,bénéfices,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
745,but,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
746,compagnie,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
747,publique,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
748,coeur,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
749,revenu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
750,mesures,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
751,table,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
752,nettement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
753,questions,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
754,d'avoir,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
755,permettre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
756,l'homme,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
757,Chez,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
758,retour,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
759,qu'elles,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
760,C,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
761,majorité,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
762,potentiel,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
763,moindre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
764,récemment,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
765,secteurs,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
766,réduction,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
767,large,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
768,traitement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
769,perdu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
770,étrangers,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
771,parents,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
772,l'une,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
773,fond,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
774,capacité,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
775,vitesse,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
776,activité,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
777,l'exercice,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
778,l'objet,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
779,quel,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
780,tient,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
781,taille,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
782,éviter,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
783,risques,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
784,Jean,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
785,Pourtant,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
786,Allemagne,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
787,parler,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
788,propos,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
789,quant,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
790,signifie,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
791,voie,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
792,jouer,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
793,prévoit,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
794,blanc,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
795,noir,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
796,parti,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
797,logiciel,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
798,continue,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
799,Notre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
800,bois,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
801,meilleure,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
802,l'argent,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
803,perspectives,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
804,développer,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
805,celui-ci,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
806,oeuvre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
807,structure,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
808,suivre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
809,tiers,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
810,prise,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
811,professionnels,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
812,raisons,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
813,néanmoins,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
814,preuve,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
815,social,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
816,bénéficiaire,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
817,couleurs,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
818,mondial,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
819,Cet,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
820,maintenant,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
821,essentiellement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
822,prévu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
823,Japon,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
824,prévisions,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
825,centrale,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
826,Alors,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
827,international,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
828,yeux,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
829,PME,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
830,l'a,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
831,ait,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
832,bonnes,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
833,opérations,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
834,pied,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
835,l'art,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
836,pourraient,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
837,Londres,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
838,juge,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
839,devra,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
840,uniquement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
841,corps,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
842,divers,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
843,Parmi,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
844,numéro,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
845,réduire,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
846,Tous,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
847,texte,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
848,tenu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
849,budget,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
850,l'étranger,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
851,pression,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
852,mes,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
853,n'était,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
854,style,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
855,économiques,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
856,Jacques,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
857,montre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
858,population,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
859,analystes,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
860,S,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
861,processus,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
862,placement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
863,classique,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
864,dividende,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
865,rester,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
866,publics,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
867,fortement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
868,plein,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
869,wallonne,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
870,DEM,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
871,Express,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
872,faudra,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
873,travailler,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
874,Crédit,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
875,directement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
876,prime,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
877,Flandre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
878,crédit,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
879,monnaie,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
880,précise,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
881,appel,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
882,Autre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
883,travaux,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
884,l'occasion,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
885,juste,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
886,Chaque,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
887,put,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
888,tableau,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
889,terre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
890,permettent,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
891,devenu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
892,rouge,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
893,mémoire,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
894,partenaires,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
895,rapide,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
896,travailleurs,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
897,joue,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
898,objectif,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
899,salle,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
900,parle,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
901,musique,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
902,milieu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
903,d'entreprise,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
904,autorités,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
905,chute,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
906,régime,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
907,d'autant,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
908,liste,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
909,opération,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
910,bout,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
911,performances,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
912,électronique,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
913,haute,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
914,responsables,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
915,lancé,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
916,voitures,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
917,patron,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
918,Malgré,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
919,affiche,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
920,situe,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
921,B,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
922,l'image,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
923,études,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
924,Microsoft,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
925,condition,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
926,retrouve,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
927,Aux,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
928,revient,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
929,Belgacom,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
930,route,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
931,Ensuite,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
932,Luxembourg,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
933,campagne,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
934,comptes,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
935,hors,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
936,culture,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
937,Commission,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
938,d'entre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
939,possibilités,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
940,semestre,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
941,actifs,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
942,finalement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
943,internationale,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
944,l'achat,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
945,monétaire,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
946,passage,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
947,of,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
948,justice,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
949,page,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
950,tels,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
951,poids,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
952,celle-ci,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
953,commercial,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
954,entendu,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
955,l'investisseur,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
956,mondiale,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
957,accord,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
958,diverses,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
959,totalement,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
960,fil,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
961,clair,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
962,vin,"https://en.wiktionary.org/wiki/Wiktionary:French_frequency_lists_(Belgium,_finance)/1-2000"
